tag	story_url	story_id	edition	signals	sim	matched_terms	claude_applies	claude_confidence	claude_reasoning	excerpt
kabbalah:kabbalistic_terms_yihudim	https://www.hasidic-stories.org/Story/Mifalot-HaZadikim/Mifalot-HaZadikim_0021	Mifalot-HaZadikim_0021	Mifalot-HaZadikim	embedding	0.958		False	high	The story discusses mesirat nefesh (self-sacrifice) for fellow Jews, not Lurianic yihudim or contemplative unifications of divine names.	ררותו בתשובה נכונה ויעזוב את העגלות עם היי״ג הנ״ל ביד ערלים הנ״ל המובילים אותו וינס ויצא לרבו הנ״ל מ מעזיבוז . והגם שהיה דבר זה סכנה שיפסוד ח״ו כל היין הן אפשר שיכחישו לו הערלים ויאמרו להד״ם או לפחות יפסיד אותו מחמת ניסו
kabbalah:kabbalistic_terms_yihudim	https://www.hasidic-stories.org/Story/Khal-Hasidim/Khal-Hasidim_0086	Khal-Hasidim_0086	Khal-Hasidim	embedding	0.958		False	high	Story concerns the Besht's name, a dying disciple, and Gan Eden — no Lurianic yihudim (unifications of divine names/sefirot) are mentioned.	"Khal-Hasidim_0086 תיוגים מעשה כשבא הבעש״ט לק""ק מעזיבוז לא היה חשוב בעיני החסידים היינו הרה""ק ר' זאב קיצעס והרה""ק ר' דוד פורקעס מחמת השם שקראו אותו בעש״ט כי שם זה אינו נאה לצדיק והיה להם תלמיד הגון וחלה והוא והיא היה איש "
kabbalah:kabbalistic_terms_yihudim	https://www.hasidic-stories.org/Story/Khal-Hasidim/Khal-Hasidim_0202	Khal-Hasidim_0202	Khal-Hasidim	embedding	0.957		False	high	Story concerns tzaddikim's oaths, blessings for children, and heavenly court rulings — no mention of Lurianic yihudim or unifications of divine names.	 הקדוש הסבא קדישא כי יתפלל בעדו להשם ית' שיושיעהו בפרי בטן והצדיק הנזכר היה מדחה אותו בלך ושוב בכל יום פעם אמר לו כ כי יעשה סעודת מרעים להחסידים והמה יברכו אותו אולי יעלה בידם וכן עשה ולא הועילו לו מאומה ובכל פעם בואו לר
kabbalah:kabbalistic_terms_yihudim	https://www.hasidic-stories.org/Story/Khal-Hasidim/Khal-Hasidim_0120	Khal-Hasidim_0120	Khal-Hasidim	embedding	0.957		False	high	Story depicts the Besht removing a heavenly accuser by causing a celibate priest to have a seminal emission; no Lurianic yihudim (unifications of divine names/sefirot) are performed or mentioned.	"Khal-Hasidim_0120 תיוגים פ""א בע""כ קודם כל נדרי נתאספו כל הקהל לבה""מד ועמד הבעש״ט ולא התחיל להתפלל והי' ניכר ממנו שהוא במבוכה רבה ונתעכבו עד בוש וגעו כל העם בבכיה כי הבינו הכל שלא דבר רק הוא אח״ז הביט הרב מהחלון איך שכומר"
kabbalah:kabbalistic_terms_yihudim	https://www.hasidic-stories.org/Story/Mifalot-HaZadikim/Mifalot-HaZadikim_0026	Mifalot-HaZadikim_0026	Mifalot-HaZadikim	embedding	0.957		False	high	The story concerns hidden tzaddikim, secret Torah teachings, and smoking (tobacco/ketoret imagery), but does not depict the performance of Lurianic yihudim (unifications of divine names).	וא נסתר ובאתי לפניו ואמרתי לו רבי למדיני אורחות חיים וכששמע זאת אז מילא פיו בצחוק והיתול ואמר להעומדים עליו השמעתם איש שוטה הזה קורא לי רבי ורוצה להיות בחברתינו הצריכים אנחנו לשוטים כאלו אז ענו כולם בצחוק והיתול ובאמת לא
kabbalah:kabbalistic_terms_yihudim	https://www.hasidic-stories.org/Story/Mifalot-HaZadikim/Mifalot-HaZadikim_0027	Mifalot-HaZadikim_0027	Mifalot-HaZadikim	embedding	0.957		False	high	Story involves hidden tzaddik, loss of mochin, and shabbat atonement, but no Lurianic yihudim are performed or mentioned.	 להרוג אותם הוא רוצה והנה בתוך כך נפתחה דלת אחת מן החדרים המוסגרים החרבים ויצא משם אשם אחת עשירה ומקושטת ויגש לפני רום פני הבעש״ט זי״ע ואמר לו רבי אני מבקש מכם לשבות אצלי בשבת קודש ענה הבעש״ט ואמר שתי פליאות לי אחת האיך 
kabbalah:kabbalistic_terms_yihudim	https://www.hasidic-stories.org/Story/Khal-Hasidim/Khal-Hasidim_0174	Khal-Hasidim_0174	Khal-Hasidim	embedding	0.956		False	high	The story recounts R. Shneur Zalman's biography and imprisonment; it mentions Kabbalah ma'asit as a false accusation and tefillin/divine name permutations (tzerufei havayah) but does not depict Lurianic yihudim.	"רי : פעם אחד בא אליו הר""ש הנ""ל בחג השבועות וירא והנה קאחיל אחת מהתנור רועדת וגם הכסא אשר ישב עליה הרב רועדת וישאל הר""ש את הרב מה זאת ויאמר לו הרב כי היום היה אצלי הבעש״ט הקדוש ומורי הרב המגיד הק' ואנכי לא הכרתי את הבעש״ט"
kabbalah:kabbalistic_terms_yihudim	https://www.hasidic-stories.org/Story/Shivhei-Habesht/Shivhei-Habesht_0203	Shivhei-Habesht_0203	Shivhei-Habesht	embedding	0.956		True	high	The story explicitly describes the Besht diagnosing the rabbi's contemplative kavvanot/yihudim in reciting Shema (a satan blocking his intended unification), a Lurianic-style mystical unification practice.	"Shivhei-Habesht_0203 תיוגים* פ""א נסע הבעש״ט עם תלמידיו והוכרחו ללון ביער אמרו התלמידים התנמידים בבדיחותא נראה הסעודה שיעשה הרב לנו ויאמר הרב לכן ביום מחר אי""ה אעשה לכם סעוד׳ גדולה בכמה מיני מטעמים ולמחרתו באו לעיר גדולה "
kabbalah:kabbalistic_terms_yihudim	https://www.hasidic-stories.org/Story/Khal-Hasidim/Khal-Hasidim_0017	Khal-Hasidim_0017	Khal-Hasidim	embedding	0.956		False	high	Story concerns gilgul (reincarnation) and tikkun for past sins; no mention of yihudim or unifications of divine names.	"ספרו לו גנות ורעות האיש אשר שואל עליו כי היה רשע שאין דומה לו ר""ל : וישא הת""ח ההוא את רגליו וישב לביתו בפחי נפש בלי שום תשוע' כי אם ברפיון כח מרוב הדרך והיגונות אשר מצאתהו עדי בואו לביתו העיר הגדולה אשר שם היה הבעש""ט זלל"
kabbalah:kabbalistic_terms_yihudim	https://www.hasidic-stories.org/Story/Shivhei-Habesht/Shivhei-Habesht_0021	Shivhei-Habesht_0021	Shivhei-Habesht	embedding	0.956		False	high	Story describes Besht's miracles, weeping in prayer, and a rabbi's repentance, but contains no Lurianic yihudim (unifications of divine names).	"Shivhei-Habesht_0021 תיוגים* שמעתי מהרב המפורסם החסיד וחכים דק""ק פולנאה 20 21 שהי' שבחי הבעש״ט 22 שהיה אב""ד בק""ק שאריגראד שמע ש הבעש״ט בא לק""ק מאהליב אמר בלבו אסע גם אני כי לא היה עדיין חסיד ונסע ובא בעש""ק אליו קודם תפיל"
kabbalah:kabbalistic_terms_yihudim	https://www.hasidic-stories.org/Story/Shivhei-Habesht/Shivhei-Habesht_0199	Shivhei-Habesht_0199	Shivhei-Habesht	embedding	0.956		False	high	Story depicts the Besht neutralizing a heavenly accusation via a ruse causing the priest's seminal emission; no Lurianic yihudim (unifications of divine names/sefirot) are performed or mentioned.	"Shivhei-Habesht_0199 תיוגים* פ""א בעי״כ קודם כל נדרי נתאספו כל הקהל לבמ""ד 199 ועמד שבחי הבעש״ט לה ועמד הבעש״ט ולא התחיל להתפלל והי' ניכר ממנו שהוא במבוכה רבה ונתעכבו עד בוש וגעו כל העם בבכי' כי הבינו הכל שלא דבר רק הוא אח"
kabbalah:kabbalistic_terms_yihudim	https://www.hasidic-stories.org/Story/Shivhei-Habesht/Shivhei-Habesht_0193	Shivhei-Habesht_0193	Shivhei-Habesht	embedding	0.956		False	high	Story concerns the Besht detecting a hidden sin (striking one's father) and prescribing penance; no Lurianic yihudim are performed or mentioned.	"Shivhei-Habesht_0193 תיוגים* פ""א הי' הבעש״ט באיזה קהילה והי׳ אכסניאותו על העלי' : פעם א׳ ראה איש א׳ עובר על הרחוב מיד צוה להמשרת שלו רוץ מהר וקרא לי את האיש הזה וירץ הנער ויקרא לו ומתחילה נתפעם לבו ולא רצה לילך ועכ״ז לא "
kabbalah:kabbalistic_terms_yihudim	https://www.hasidic-stories.org/Story/Khal-Hasidim/Khal-Hasidim_0118	Khal-Hasidim_0118	Khal-Hasidim	embedding	0.956		True	medium	The story centers on a kavvanah in Shema that a satanic force was blocking — a Lurianic-style contemplative unification practice, though the term yihud itself is not used.	"Khal-Hasidim_0118 תיוגים פ""א נסע הבעש״ט עם תלמידיו והוכרחו ללון ביער אמרו התלמידים בבדיחותא נראה הסעודה שיעשה הרב לנו ויאמר הרב לכן ביום מחר אי""ה אעשה לכם סעודה גדולה בכמה מיני מטעמים ולמחרתו באו לעיר גדולה והתאכסנו בבית"
kabbalah:kabbalistic_terms_yihudim	https://www.hasidic-stories.org/Story/Khal-Hasidim/Khal-Hasidim_0206	Khal-Hasidim_0206	Khal-Hasidim	embedding	0.955		False	high	Story describes the tzaddik's prostration and advocacy prayer for Israel on Rosh Hashanah; no mention of yihudim or unifications of divine names.	Khal-Hasidim_0206 תיוגים והנה להציע לפני הקורא כל המופתים והנוראות אשר פעל הסבא קדישא בזרוע עוזו אין מן הצו רך כי גלוים וידועים המה לכל ההמון מה גם כי לא יספיק ו העט והנייר והדיו. אבל נציג פרט אחד לדוגמא וקודם נספר מעט ל
kabbalah:kabbalistic_terms_yihudim	https://www.hasidic-stories.org/Story/Maase-Zadikim/Maase-Zadikim_0018	Maase-Zadikim_0018	maase-zadikim	embedding	0.955		False	high	Story is about bitachon (trust in God) and partnership with God through charity; no mention of Lurianic yihudim or unifications of divine names.	דאר על מעשהו מאין לו כח הזה לפעול ישועות. ויכחד הרינדאר ויאמר לא ידעתי דבר וכו' אז הודיעו הרה״ק כי הוא הרב מ אפטא וכי הוא גוזר עליו לגלות א״ע ויען הרינדאר ויאמר מצוה לשמוע דברי חכמים והנני לגלות אזניך ולספר לך כי אך מגוד
kabbalah:kabbalistic_terms_yihudim	https://www.hasidic-stories.org/Story/Shivhei-Habesht/Shivhei-Habesht_0160	Shivhei-Habesht_0160	Shivhei-Habesht	embedding	0.955		False	high	Story involves a Torah scroll ritual to nullify judgments, not Lurianic yihudim of divine names.	"Shivhei-Habesht_0160 תיוגים* מעשה שהיה אב""ד בק""ק באר ואחד מבני העיר חלק עליו ונסע אל השר להקביל עליו ואינו ידוע לי לו אם מעסק הרבנות או מעסק אחר והטה מן הדרך אל הבעש״ט שיתפלל בעדו שיפיק רצונו מן השר והבטיח לו הבעש״ט ונסע"
kabbalah:kabbalistic_terms_yihudim	https://www.hasidic-stories.org/Story/Khal-Hasidim/Khal-Hasidim_0004	Khal-Hasidim_0004	Khal-Hasidim	embedding	0.955		False	high	The story describes the Baal Shem Tov's hidden piety, mikveh practice, Sabbath observance, and revelation — no mention of Lurianic yihudim or contemplative unifications of divine names.	"י לפלא בעיניו ויהי בבוקר וילך לבית התבודדות להתפלל שם כדרכו ובבואו לביתו בא שמח וטוב לב בנשיאת ראש והלך בביתו אנה ואנה לומר אסדר לסעודתא ועשה קדושא רבא כדרכו בדביקות נפלא ובתוך הסעודה ביקש את האורח שיאמר ד""ת. ולא היה יוד"
kabbalah:kabbalistic_terms_yihudim	https://www.hasidic-stories.org/Story/Khal-Hasidim/Khal-Hasidim_0082	Khal-Hasidim_0082	Khal-Hasidim	embedding	0.955		False	high	The story describes the Besht's anguished prayer, a mystical vision of martyrs/R. Akiva, and heavenly decrees, but contains no Lurianic yihudim (unifications of divine names/sefirot).	"ה על מטתה ו הבעש״ט עדיין שוכב על הארץ בפישוט ידים ורגלים ועמד ר' דוד הנ""ל אצל הפתח לראות מה יהי' הסוף ונתיגע לעמוד ולקח ספסל וישב אצל הפתח וכמו חצי לילה שמע שאמר לאשתו תכסה פניך וברגע האיר בחדר והיה מאיר דרך סדקים ואמר ב"
kabbalah:kabbalistic_terms_yihudim	https://www.hasidic-stories.org/Story/Mifalot-HaZadikim/Mifalot-HaZadikim_0009	Mifalot-HaZadikim_0009	Mifalot-HaZadikim	embedding	0.955		False	high	The story describes tzaddikim sweetening divine judgments through prayer, assent, and drinking l'chaim — not Lurianic yihudim (contemplative unifications of divine names).	Mifalot-HaZadikim_0009 תיוגים פ״א באישון לילה ואפילה בשעה ב׳ אחר חצות לילה בא הרב הצדיק והקדוש הנ״ל עם משמשו לבית מדרשו והעיר לכל האנשים הישיני׳ שם (והם ממקורבי׳ המסתופפי׳ בצלו ויושבי׳ שם בבית מדרשו ללמוד תורת ד׳ ועבודתו
kabbalah:kabbalistic_terms_yihudim	https://www.hasidic-stories.org/Story/Mifalot-HaZadikim/Mifalot-HaZadikim_0018	Mifalot-HaZadikim_0018	Mifalot-HaZadikim	embedding	0.955		True	high	The Baal Shem Tov explicitly 'worked with holy Names' (עשה בשמות הקדושים) to extract a hidden secret from the Sitra Achra, a clear instance of kabbalistic yihudim/Name-unifications.	Mifalot-HaZadikim_0018 תיוגים בעהש״ט הקדוש זי״ע הוצרך פ״א לידע איזה סוד וגילו לו שהסוד ההוא כבוש תחת יד הס״מ בעצמו שחטף אותו מעת שגרם החטא. והבין הבעש״ט שאין בידו להוציא השם הנ״ל מת״י רק בהתחברו עם עוד איזה צדיק ויבחר לו
kabbalah:kabbalistic_terms_yihudim	https://www.hasidic-stories.org/Story/Khal-Hasidim/Khal-Hasidim_0140	Khal-Hasidim_0140	Khal-Hasidim	embedding	0.955		False	high	Story describes the Maggid's initiation by the Besht with ma'aseh merkavah and Torah revelation but does not depict performance of Lurianic yihudim (unifications of divine names).	י עמוד ואמר הבעש״ט לא כן הוא אני אומר לפניך ואמר לפניו ובתוך כך נזדעזע וקם ואמר אנחנו עוסקים במעשה מרכבה ואני יושב ואמר בעמידה ובתוך הדבורים שכב אותי במטה כמו עיגול ושוב לא ראיתי אותו רק שמעתי קולות וראיתי ברקים ולפידים 
kabbalah:kabbalistic_terms_yihudim	https://www.hasidic-stories.org/Story/Khal-Hasidim/Khal-Hasidim_0105	Khal-Hasidim_0105	Khal-Hasidim	embedding	0.955		False	high	Story involves soul ascent to heavenly academies and halakhic debate with Rambam, but no Lurianic yihudim (unifications of divine names) are performed or mentioned.	Khal-Hasidim_0105 תיוגים איש א׳ הי׳ מהמקורבים אליו והי׳ דר בכפר והי׳ הרב מקרבו תמיד בכל מיני התקרבות ובימים נוראים הי' אכסניאותו בבית הרב פעם א' בא אל הרב והחזיר פניו ממנו והי' לפלא בעיניו והי' סבור בדעתו אולי מחשבתו משו
kabbalah:kabbalistic_terms_yihudim	https://www.hasidic-stories.org/Story/Maase-Zadikim/Maase-Zadikim_0016	Maase-Zadikim_0016	maase-zadikim	embedding	0.955		False	high	The story concerns tzaddikim's blessings, oaths, and a heavenly court decision; no Lurianic yihudim (unifications of divine names/sefirot) are performed or mentioned.	קדוש הסבא קדישא כי יתפלל בעדו השם ית' שיושיעהו בפרי בטן והצדיק הנזכר היה מדחה אותו בלך ושוב בכל יום פעם אמר לו כי יעשה סעודת מרעים להחסידים והמה יברכו אותו אולי יעלה בידם וכן עשה ולא הועילו לו מאומה ובכל פעם בואו לרבו הק
kabbalah:kabbalistic_terms_yihudim	https://www.hasidic-stories.org/Story/Khal-Hasidim/Khal-Hasidim_0099	Khal-Hasidim_0099	Khal-Hasidim	embedding	0.955		False	high	Story tests the Besht's ruach hakodesh through halakhic and clairvoyant knowledge; no Lurianic yihudim of divine names are performed.	"Khal-Hasidim_0099 תיוגים פ״א בעת אסיפת ד׳ ארצות היה הפרנס הראשון הרב הנגיד המפורסים מ' אברהם אבא הציע הדבר לפני כולם כי הנה נשמע שמע הבעש״ט ולפי הנשמע הוא ע״ה ואיך יכול להיות שיהיה לו רוה""ק כי אין ע""ה חסיד ושלחו מהאסיפה "
kabbalah:kabbalistic_terms_yihudim	https://www.hasidic-stories.org/Story/Khal-Hasidim/Khal-Hasidim_0243	Khal-Hasidim_0243	Khal-Hasidim	embedding	0.954		False	high	Story is about bitachon (trust in God) and a hidden tzaddik partnering with God; no mention of Lurianic yihudim or unifications of divine names.	"ישועות ויכחד הרינדאר ויאמר לא ידעתי דבר וכו' אז הודיעו הרה""ק כי הוא הרב מ אפטא וכי הוא גוזר עליו לגלות א״ע ויען הרינדאר ויאמר מצוה לשמוע דברי חכמים והנני לגלות אזניך ולספר לך כי אך מגודל בטחוני בטחונו בה' אשר עלתה למעלה "
kabbalah:kabbalistic_terms_yihudim	https://www.hasidic-stories.org/Story/Shivhei-Habesht/Shivhei-Habesht_0034	Shivhei-Habesht_0034	Shivhei-Habesht	embedding	0.954		False	high	Story depicts Kabbalistic study and a mystical revelation (Maaseh Merkavah, Zohar) but no specific yihudim (unifications of divine names) are mentioned.	"Shivhei-Habesht_0034 תיוגים* שמעתי מהרב דק""ק דראזניץ שהיה אב""ד בק""ק פאוולויץ המעשה איך נתקרב הרב המגיד הגדול ל הבעש״ט המגיד צום ז' או ח' פעמים משבת לשבת רצופים, וחלה מאוד פ""א בא ר' מענדל מק""ק באר לק' טארטשין ונתאכסן אצל "
kabbalah:kabbalistic_terms_yihudim	https://www.hasidic-stories.org/Story/Khal-Hasidim/Khal-Hasidim_0239	Khal-Hasidim_0239	Khal-Hasidim	embedding	0.954		False	high	Story is about a tzaddik's clairvoyance and rebuking a skeptic; no mention of Lurianic yihudim or unifications of divine names.	ששמעת בעצמך נאצות וגידופים על הרבי ואנכי לעצתך אקשיב ועלה אתי בעגלתי ותחזה כי לא אמצו תודתי והיה בבואינו העירה נלכה שנינו יחד אחוזי יד אל הרבי ותראה כי רבי אך מכבד עשירים ולא ידע את העני אתו בבית יהיה אף אחד חסיד קדוש וט
kabbalah:kabbalistic_terms_yihudim	https://www.hasidic-stories.org/Story/Khal-Hasidim/Khal-Hasidim_0002	Khal-Hasidim_0002	Khal-Hasidim	embedding	0.954		False	high	Story mentions kabbalistic writings, kavanot, and summoning the sar haTorah/sar haEsh, but does not specifically depict Lurianic yihudim (unifications of divine names).	"ו והודיעו הדבר לק""ק בראד לבנו הרב הגדול והק׳ מו""ה גרשון קיטעבר ויבא אל אביו להספידו כד״ת וקיבל כל הכתבים שמצא ת״י ובתוך כך מצא התנאים איך ששידך את בתו שהוא אחותו של הרב מוהר""ג עם איזה איש ששמו ישראל ויהי לפלא בעיניו כי א"
kabbalah:kabbalistic_terms_yihudim	https://www.hasidic-stories.org/Story/Shivhei-Habesht/Shivhei-Habesht_0002	Shivhei-Habesht_0002	Shivhei-Habesht	embedding	0.954		False	high	The story involves kabbalistic writings, descent of angelic princes (shar haTorah/shar haEsh), and mystical practices, but does not depict Lurianic yihudim (unifications of divine names) specifically.	"ץ ממון. וישב לו הנה אבי המנוח ז""ל הי' צדיק מפורסם וצוה עלו לפני הסתלקותו לישא אשה פה ק""ק אקום . ומוכרח אני לקיים כל דבריו. ומיד ותהום כל העיר שהיו לפניו כמה שידוכים ונשתדך עם נגיד א׳, כי נשא חן בעיני כל רואיו. ויהי אחרי "
kabbalah:kabbalistic_terms_yihudim	https://www.hasidic-stories.org/Story/Shivhei-Habesht/Shivhei-Habesht_0096A	Shivhei-Habesht_0096A	Shivhei-Habesht	embedding	0.954		False	high	Story concerns the Mokhiach's preaching travels and Besht's spiritual protection; no mention of Lurianic yihudim or unifications of divine names.	ה וראיתי הבעש״ט ואמר תניחו את תלמידי לדרוש בבה״כ הגדול ואמר שהיה דודו גדול הדור וכמדומה לי ששמו רבי אברהם דעם רבית כי שכחתי שמו ואני הייתי אצלו בשעת מיתתו ושמעתי שציוה לבנו ואמר יעמוד איש ויקרא שמו ישראל בן המילדת תדע שה
kabbalah:kabbalistic_terms_yihudim	https://www.hasidic-stories.org/Story/Shivhei-Habesht/Shivhei-Habesht_0138	Shivhei-Habesht_0138	Shivhei-Habesht	embedding	0.954		False	high	Story is a travel anecdote about the Besht's finances and reception; no mention of Lurianic yihudim or contemplative unifications of divine names.	"ט נסע לדרכו ובאו וכשראו ששהה נסיעתם אמרו אנחנו נלך לבהמ""ד וכשיהי' מוכן לנסוע יתן לנו ר' מאיר ידיעה ונבוא וכן הי' שהודיע להם ובאו ונתן הנגיד ל הבעש״ט בפעם ראשונה א׳ אד""ז וכשבאו וכשבאי פ""ש לקח הבעש״ט אותו א""ז ונתן להנגיד ה"
kabbalah:kabbalistic_terms_yihudim	https://www.hasidic-stories.org/Story/Shivhei-Habesht/Shivhei-Habesht_0112	Shivhei-Habesht_0112	Shivhei-Habesht	embedding	0.954		False	high	Story concerns the Besht's name, a dying disciple, and Gan Eden — no Lurianic yihudim/unifications of divine names depicted.	ידיעה למעל' את מי יכניסו בג״ע והכריחו את החולה שיתן להם ת״כ שיגלה להם איך יתנהגו עמו אחר מותו וכשמת בא להם וגילה להם שהכניסו אותו לג״ע ולא ראה שם הבעש״ט ולא ידע על ידי מי הכניסו אותו אך לא היה לו מקום בג״ע כי כאשר ישב במ
kabbalah:kabbalistic_terms_yihudim	https://www.hasidic-stories.org/Story/Shivhei-Habesht/Shivhei-Habesht_0056	Shivhei-Habesht_0056	Shivhei-Habesht	embedding	0.954		False	high	Story describes the Besht healing a sick man by chasing away the Angel of Death; no mention of yihudim or unifications of divine names.	"Shivhei-Habesht_0056 תיוגים* שמעתי מהרב דקהלתינו שהיה ר׳ ליבש דק""ק מעזיריטש אצל הבעש״ט בימים נוראים וחלה קודם ר""ה ועסק הבעש״ט ברפואתו כל הלילה של ער""ה וגם הלילה של ר""ה ולא ראה סימן מיתה ח""ו כלל וכשהלך לבה״מ בעת התפילה נת"
kabbalah:kabbalistic_terms_yihudim	https://www.hasidic-stories.org/Story/Shivhei-Habesht/Shivhei-Habesht_0181	Shivhei-Habesht_0181	Shivhei-Habesht	embedding	0.954		False	high	Story describes the Besht's clairvoyance and revealing hidden sins; no mention of Lurianic yihudim or unification of divine names.	"Shivhei-Habesht_0181 תיוגים* פ""א בעת אסיפת ד' ארצות הי' הפרנס הראשון הרב הנגיד המפורסם מ׳ אברהם אבא הציע הדבר לפני כולם כי הנה נשמע שמע הבעש״ט ולפי הנשמע הוא ע""ה ואיך יכול להיות שיהי' לו רה״ק כי אין ע""ה חסיד ושלחו מהאסיפ"
kabbalah:kabbalistic_terms_yihudim	https://www.hasidic-stories.org/Story/Mifalot-HaZadikim/Mifalot-HaZadikim_0022	Mifalot-HaZadikim_0022	Mifalot-HaZadikim	embedding	0.953		False	high	The story depicts mystical communion and esoteric Torah discussion but does not mention yihudim (unifications of divine names/sefirot).	מאוד שזכה להתארח אצלו. ויהי כאשר ישבו לאכול שאל החכם הנ״ל את הרב הנ״ל בזה״ל הידעתם את ר׳ ברוך מ מעזביז . אז תיכף נבהל הרב הנ״ל כי ראה בוודאי כי איש קדוש הוא וברוח קדשו יודע מהרב ר׳ ברוך הנ״ל כי איך אפשר לידע מר׳ ברוך כי 
kabbalah:kabbalistic_terms_yihudim	https://www.hasidic-stories.org/Story/Khal-Hasidim/Khal-Hasidim_0026	Khal-Hasidim_0026	Khal-Hasidim	embedding	0.953		False	high	The story describes the Besht's ecstatic prayer and trembling, not Lurianic yichudim; the word יחוד appears only in 'התפלל שם ביחוד' meaning 'prayed alone/in private,' not mystical unifications.	"פעמים ואח״כ רמז שילכו להתפלל לפני התיבה ובא ר' דוד הנ""ל להתפלל כי הוא היה מתפלל בימים נוראים וכשבא סמוך לתיבה התחיל הבעש״ט לבזותו בפני כל עם ועדה ואמר בזה הלשון זקן אשמאי היכן אתה הולך וביזה וגינה אותו ערך חצי שעה והיה ר"
kabbalah:kabbalistic_terms_yihudim	https://www.hasidic-stories.org/Story/Adat-Zadikim/Adat-Zadikim_0023	Adat-Zadikim_0023	Adat-Zadikim	embedding	0.953		False	high	The story concerns humility, hidden righteousness, and Elijah's revelation to R. Chaim; it contains no Lurianic yihudim of divine names or sefirot.	"פחתיך ואתה יקר בעיני מעשרה בנים ומה אתה חסר עמדי על כן תניח מלדבר דברים כאלו ולעגם את נפשי כי כל ימי חיי לא אניחך להפרד מאתי ויבך גם הר""ח ויחשה ולא ענהו מאומה. ובמשך זמן מועט אמר לו אדוני חבירי אל נא תרבה תדבר אלי עוד בד"
kabbalah:kabbalistic_terms_yihudim	https://www.hasidic-stories.org/Story/Shivhei-Habesht/Shivhei-Habesht_0097	Shivhei-Habesht_0097	Shivhei-Habesht	embedding	0.953		False	high	The story depicts the Besht's mystical intercession, weeping, and communication with martyred souls, but contains no Lurianic yihudim (unifications of divine names/sefirot).	"כבה על מיטתה ו הבעש״ט עדיין שוכב על הארץ בפישוט ידים ורגלים ועמד ר' דוד הנ""ל אצל הפת׳ לראו' מה יהיה הסוף ונתיגע לעמוד ולקח ספסל וישב אצל הפתח וכמו חצי לילה שמע שאמר לאשתו תכסה פניך וברגע האיר בחדר והיה מאיר דרך סדקים ואמ"
kabbalah:kabbalistic_terms_yihudim	https://www.hasidic-stories.org/Story/Shivhei-Habesht/Shivhei-Habesht_0055	Shivhei-Habesht_0055	Shivhei-Habesht	embedding	0.953		False	high	Story concerns a heavenly tribunal judging a tax-farmer accused by Samael; no yihudim or unifications of divine names appear.	"Shivhei-Habesht_0055 תיוגים* עוד שמעתי מר׳ זעליג הנ""ל ששמע מר' שניא' בן לאותו צדיק מ' משה שהי׳ מ״מ בק""ק ראשקוב שרא' בק""ק לאדמיר כת""י מרב אחד שחיב' ספר ת""יעי ושם נאמר שראה המחבר בחלום שנכנס להיכל אחד בגן עדן וראה שהוא מפו"
