story_id	edition	signals	sim	matched_terms	claude_applies	claude_confidence	claude_reasoning	excerpt	should_tag	notes
Khal-Hasidim_0126	Khal-Hasidim	embedding+lexical	0.958	פודה	False	high	Angel 'redeeming from death' — figurative/divine, not a monetary pidyon to a tzaddik.	 את כל מקרהו ויאמר אך מבני עליון אתה המלאך הגואל אותי משחת ופודה ממות בזכות אבותי בני ובנותי למעני אך למעני ממרום שלחתני להצילני וירכיבהו האדון באחת מרכבותיו ויצו אנשים עליו לשמרו ואת העגלה שלו עם כספו נהגו אתם ויסע האדו		
Adat-Zadikim_0006	Adat-Zadikim	embedding+lexical	0.957	פדה	False	high	Pidyon SHVUYIM (ransom of captives), not pidyon nefesh.	"פולין עם אבותינו) אמר להם האיש כי נכמרו רחמיו אל תבכו אנכי אפדה אתכם ויאמר להשוטרים הוליכוני לבית האדונים ואנכי אשלם עבור השבויים. ויוליכהו וישאלהו האיש כמה מגיע ויחשוב האדון חשבון הכפרים ויאמר לו שני מאות וט""ו אדומים מג"		
Adat-Zadikim_0007	Adat-Zadikim	embedding+lexical	0.957	פדיון פדיו פודה	True	high	Pidyon money given to/handled by the tzaddik for intercession (group A).	 צאת הכוכבים ורק דבר אחד מתמיה לב הרואה ראה הרב מאתו כי כל הפדיון אשר הוא פודה משליך דמי הפדיון בשני מקומות היינו כי בשולחן השיינק היה שני ארגזים ולכל אחד סדק במקום שמשליכין המעות כנהוג והוא מחלק כל דמי הפדיון לשניים חלק		
Peer-MiKdoshim_0006	PeerMikdoshim	embedding+lexical	0.957	פודה	False	high	Angel 'redeeming from death' — figurative/divine, not a monetary pidyon to a tzaddik.	 את כל מקרהו ויאמר אך מבני עליון אתה המלאך הגואל אותי משחת ופודה ממות בזכות אבותי בני ובנותי למעני אך ממרום שלחתני להצילני וירכיבהו האדון באחת מרכבותיו ויצו אנשים עליו לשמרו ואת העגלה שלו עם כספו נהגו אתם ויסע האדון אתו 		
Khal-Hasidim_0243	Khal-Hasidim	embedding+lexical	0.956	פדיון פדיו	True	high	Pidyon money given to/handled by the tzaddik for intercession (group A).	 ד' ברכותיו ושלח לי שפע גדולה ואנכי יש לי ב׳ תיבות וכל כסף הפדיון ברגע אשר בא לידי הנני מחלק חציו לתיבה זו לד'. וחציו לתיבה האחרת למעני ואנכי לא אתן את התמנות הזה להיות על הפדיון אדם אחד מבני בביתי כי אם אנכי לבדי כי איר		
Khal-Hasidim_0170	Khal-Hasidim	embedding+lexical	0.956	פדיון פדיו	False	high	Pidyon SHVUYIM (ransom of captives), not pidyon nefesh.	והוציאם חפשי לביתם בשלום : ויהי כאשר עשה מצוה הזו מצות מצית פדיון שבוים אז מצוה גוררת מצוה ועלתה במחשבתו מה אעשה פה לשכב עם אש נכרית וחטאתי לאלקים חלילה לי מעשה זאת וימהר ליקח עגלה עם סוסים טובים ויברח משם ולא עשה שום חט		
Maase-Zadikim_0018	maase-zadikim	embedding+lexical	0.956	פדיון פדיו	True	high	Pidyon money given to/handled by the tzaddik for intercession (group A).	ברכותיו ושלח לי שפע גדולה ואנכי עשיתי לי שני תיבות וכל כסף הפדיון ברגע אשר בא לידי הנני מחלק חציו לתיבה זו לד'. וחציו לתיבה האחרת למעני ואנכי לא אתן את התמנות הזה להיות על הפדיון אדם אחד מבני ביתי כי אם אנכי לבדי כי אירא		
Khal-Hasidim_0154	Khal-Hasidim	embedding+lexical	0.956	פדה	False	high	Pidyon SHVUYIM (ransom of captives), not pidyon nefesh.	"נים עם אבותינו) ויאמר להם האיש כי נכמרו רחמיו אל תבכו אנכי אפדה אתכם ויאמר להשוטרים הוליכונו לבית האדונים ואנכי אשלם עבור השבויים. ויוליכהו וישאלהו האיש כמה מגיע ויחשוב האדון חשבון הכפרים ויאמר לו שני מאות וט""ו אדומים מג"		
Khal-Hasidim_0075	Khal-Hasidim	embedding+lexical	0.956	פדיון פדיו	False	high	Pidyon SHVUYIM (ransom of captives), not pidyon nefesh.	"ק מעזיבוז ח' פרסאות שכתב אליו ש הבעש״ט חייב לו אלף זהובים מהפדיון שבוים כפי השט""ח שת""י שיסלק לו תו""מי דווקא ואמר הקאמיסאר בשלא יסלק לו תיכף יוריד אותו אותי בשלשלאות של ברזל לאדון הנ""ל ולא יפול דבר ארצה ושלחו להודיע לו שי"		
Maase-Zadikim_0006	maase-zadikim	embedding+lexical	0.955	פדיון פדיו	False	high	Pidyon SHVUYIM (ransom of captives), not pidyon nefesh.	י לביתם בשלום. ויהי מעשה צדיקים ויהי כאשר עשה מצוה הזו מצות פדיון שבוים אז מצו' גוררה מצוה ועלתה במחשבתו מה אעשה פה לשכב את אשה נכרית וחטאתי לאלקים חלילה לי מעשה זאת וימהר ליקח עגלה עם סוסים טובים ויברח משם ולא עשה שום ח		
Mifalot-HaZadikim_0026	Mifalot-HaZadikim	embedding	0.962		False	high	The story describes a spiritual encounter and the identification of a tzaddik through esoteric Torah teachings, without any mention of a monetary gift or pidyon nefesh.	וא נסתר ובאתי לפניו ואמרתי לו רבי למדיני אורחות חיים וכששמע זאת אז מילא פיו בצחוק והיתול ואמר להעומדים עליו השמעתם איש שוטה הזה קורא לי רבי ורוצה להיות בחברתינו הצריכים אנחנו לשוטים כאלו אז ענו כולם בצחוק והיתול ובאמת לא		
Mifalot-HaZadikim_0006	Mifalot-HaZadikim	embedding	0.958		False	high	The story describes hospitality (hachnasat orchim) and a spontaneous blessing for a child, but contains no mention of a monetary gift (pidyon) given to a tzaddik for intercession.	 ועתה טוב לי מאז כי הוא הכה אותי תמיד ועתה כשהוא מת ואמי ג״כ מתה וביתו נשרף והונו ורכושו נאבד טוב לי מאוד כי יכול אני לילך בשרירות לבי ואין מוחה בידי ונתחברתי אל העניים המסבבים וסבותי גם אני עליהם לשקוד על פתחי נדיבים לב		
Mifalot-HaZadikim_0027	Mifalot-HaZadikim	embedding	0.958		False		[error] Expecting value: line 4 column 15 (char 60)	 להרוג אותם הוא רוצה והנה בתוך כך נפתחה דלת אחת מן החדרים המוסגרים החרבים ויצא משם אשם אחת עשירה ומקושטת ויגש לפני רום פני הבעש״ט זי״ע ואמר לו רבי אני מבקש מכם לשבות אצלי בשבת קודש ענה הבעש״ט ואמר שתי פליאות לי אחת האיך 		
Shivhei-Habesht_0207	Shivhei-Habesht	embedding	0.957		False	high	The story describes the death of the Besht and mentions spiritual intercession and a disciple's offer of self-sacrifice, but it contains no mention of a monetary gift given as a pidyon nefesh.	" הבעש״ט אמר אני מוחל לך אותן שני שעות אל תענה אותי אמר לו המשרת עם מי רומע""ל מדבר אמר אין אתה רואה את מה״מ שהי' תמיד בורח ממני כדאמרי אינשי מגרשו למקום שגדלים פלפלין שחורי' ועכשיו שנתנו לו רשות עלי נתרחבו כתיפיו ושמחה גד"		
Sipurei-Zadikim_0004	Sipurei-Zadikim	embedding	0.957		False	high	The money given to the Rabbi is explicitly described as a loan (halva'ah) with a promissory note (shtar hov) and is eventually repaid, rather than a gift given for spiritual intercession.	פול טבעת אחת מידי האשה על הרצפה ותקח האשה נר אחת ותשחה על הארץ לחפשה. ומדי חפשה את הטבעת נכנס במרוצה הרב ר׳ ליב שרהס ויאמר לו הא לך הכסף המגיע לך ותקרע את השטר חוב שלי ותיכף יצא מהבית וילך האיש ללותו אבל הרב אמר לו שוב ל		
Khal-Hasidim_0102	Khal-Hasidim	embedding	0.957		False	high	The story describes a merchant seeking the Besht's advice and blessings to have a child and reform his son, but no monetary gift (pidyon) to the Besht is mentioned.	"ימים שלח השר בעצמו אחריו ונתן לו האורנדע כדבר הבעש״ט והי' סבור אולי השר נצרך כהיום למעות מאד והציקתו לעבור ע""ד ובתוך שנה ילדה אשתו ב""ז אבל לא עלה ע""ד להודיע ל הבעש״ט כי אמר מקרה הוא ויגדל הילד הלוך וגדול ונעשה פרא אדם ממ"		
Khal-Hasidim_0146	Khal-Hasidim	embedding	0.957		False	high	The story involves spiritual healing ('refuat hanefesh') and medical treatment, but does not mention or depict a monetary gift (pidyon) given to the tzaddik for his intercession.	" דת יהודית מה גם כי הי׳ מחומם מאד בתאות המשגל. ולא הי׳ נוסע שום נסיעה בלא ידידות רבות כי הי' מוליך אתו נשים אהובות לו וע""כ כאשר עשו הדברים הנ""ל רושם חזק בלבו נגמר בדעתו לנסוע למקום הרב המגיד . אך לא הי' יכול לעזוב את המל"		
Mifalot-HaZadikim_0007	Mifalot-HaZadikim	embedding	0.957		False	high	The story focuses on the spiritual qualification of a ritual slaughterer (shochet) and does not involve the giving of a monetary gift (pidyon) for prayer or intercession.	 זמן מה עד שתוכל לאמן ידך בלטישות הסכין היטב היטב. כי לפי דעתי עדיין לא הורגלת בזה כמצטרך ולא עלתה עדיין לימודך כראוי וכאשר שמע השו״ב הנ״ל מדברי הרב ר׳ יהושע תומ״י ציית לדבריו ונסע עוד הפעם להשוחט הנ״ל ללמוד א״ע היטב ללט		
Khal-Hasidim_0218	Khal-Hasidim	embedding	0.957		False	high	The story describes spiritual journeys and recruitment to Hasidism, and while it mentions a general donation for traveling scholars, it does not depict the specific ritual of a pidyon nefesh given for intercessory prayer.	"תמהמהו יתמהמו פה על המשתה אשר יעשה להם ואח״כ יתן להם מסת נדבת ידו כי חשב כי המה נוסעים לקבץ כסף ונתרצה לו הרר""י וימתינו עד הסעודה והאנשים הקרואים על המנין ג""כ היו שם ויתבוננו כולם אודות האנשים ההם כי המה ראו חדשות אשר לא"		
Khal-Hasidim_0158	Khal-Hasidim	embedding	0.957		False	high	The story is a moral parable about reincarnation and the refusal to give charity; it does not involve the practice of giving a monetary gift (pidyon) to a tzaddik for prayer.	מחריש. וכל יום ויום הלך אליו בבכי ותחנונים והוא לא האזין את דבריו ולא שעה אליו. ואחיו העני הזה עם אנשי ביתו. היו מעוטפין ברעב בעירום ובחוסר כל. וכראותו כי כלתה נפשו מאוד ויבא עוד הפעם אליו בכה ויתחנן לו לאמר הושיעה אדוני		
Khal-Hasidim_0253	Khal-Hasidim	embedding	0.956		False	high	The story focuses on Rabbi Chaim's pursuit of humility through a hidden life and secret marriage; it does not mention monetary gifts given to a tzaddik for prayer or intercession.	"לחה עשירית מזה כי תוכל ליקח את הרב הגדול ר""ח לחתן לך כי כן וכן הגיד לי ואנכי ידעתי כי יש לך בת בתולה הגונה וגם בית מיוחדת בחצר אך ספרים שאין לך לכ ע""כ ראה מה תעשה והזהר לא לגלות הדבר והי' זריז בזה כי יבא יום אשר יבא רבינ"		
Khal-Hasidim_0050	Khal-Hasidim	embedding	0.956		False	high	The story depicts the Besht giving a charity donation (nedava) to the woman for the poor, rather than a follower giving a monetary gift (pidyon) to the Tzaddik for intercession.	"זעקסער א׳ ולא דיברה מאומה רק שעשתה תנועות כאילו אינה רוצה לקבלה ונתן לפניה עוד זעקסער ולא קיבלה אמר לה מי שמך לגבאי צדקה ולגנוב מקופת צדקה ולא השיבה כלו' ולא הקפידה ע""ז ולא עשו בה הדברים הלז שום רושם מחמת שהיתה מחזקת במי"		
Khal-Hasidim_0002	Khal-Hasidim	embedding	0.956		False	high	The story focuses on the transmission of mystical writings and the early life of the Besht, without any depiction of a monetary gift given to a tzaddik for prayer or intercession.	 כך ישן הבעש״ט ויעמוד בן הרב ולקח קונטרס אחד מהכתבים וינח לפניו ועשה א״ע עוד כאילו הוא ישן וכאשר נעור הבעש״ט וראה את הקונטרס נזדעזע נזדזע מאוד ולמד אותם ויציעם בתוך חיקו. וכן עשה בן הרב עוד בלילה אחרת עד שראה בבירור שזה 		
Shivhei-Habesht_0060	Shivhei-Habesht	embedding	0.956		False	high	The story depicts the Besht giving charity (nedavah) to a woman who collects for the poor, rather than a follower giving the Besht a monetary gift (pidyon) in exchange for prayer.	ער א׳ ולא דיברה מאומה רק שעשתה תנועות כאילו אינו רוצה לקבלה ונתן לפניה עוד זעקסער ולא קיבלה אמר לה מי שמך לגבאי צדקה ולגנוב מקופת צדקה ולא השיבה כלום ולא הקפידה ע״ז ולא עשו בה הדברים הלז שום רושם מחמת שהיתה מחזקת במידות 		
Khal-Hasidim_0193	Khal-Hasidim	embedding	0.956		False		[error] Unterminated string starting at: line 4 column 3 (char 48)	 הסתכלתי בעין עקבו כאשר היה שנתי עלי הייתי נים ולא נים. ראיתי במחזה באו אלי בפעם האח' לא שלוחים כאשר הורגלו עמי ויעמדו הרחק מאתי כעבדא קמי מארי ויאמרו אלי בוא עמנו ואנכי הגדתי להם הדברים אשר שם אדמו״ר בפי והנה הדייטש נרא		
Khal-Hasidim_0173	Khal-Hasidim	embedding	0.955		False	high	The story focuses on the repentance of an informer and his subsequent death as a righteous man; it contains no mention of a monetary gift (pidyon) given to a tzaddik for intercession.	ל אשר עשה עד כה וכאשר נתייגע בזה מעט אז כמו נד נצבו לפניו כל העבירות שעשה מעודו. ויתמהמה מאוד ויעמוד הרבה ולא היה יכול לומר סלח לנו. עד כי נתחרט מאוד על כל מה שעשה וקבל עליו לעזוב חטאיו על להבא ועתה ישוב לביתו תיכף ולא י		
Khal-Hasidim_0167	Khal-Hasidim	embedding	0.955		False	high	The money given to the Rabbi is explicitly defined as a loan (halva'ah) for which a promissory note (shtar chov) was issued and later repaid, rather than a monetary gift for intercession.	 ר' ליב שרהס ויאמר לו הא לך הכסף המגיע לך ותקרע את השטר חוב שלי ותיכף יצא מהבית וילך האיש ללותו אבל הרב אמר לו שוב לך לביתך כי אין רצוני שתלווה אותי וישב לביתו אבל אשתו אמרה לו מה לך כי עזבת את האיש הלא הוא הצדיק ר׳ ליב 		
Shivhei-Habesht_0172	Shivhei-Habesht	embedding	0.955		False	high	The story describes general financial patronage for the Besht's travel to Israel and requests for blessings/predictions, but it does not mention the specific practice of giving a pidyon (monetary gift for intercession).	בר עמה במטה ושלח הבעש״ט את המשרת שתבא תיכף ואל יחוש אל השמירות שעומדים שם ותיכף ומיד קמה ממשכבה שלה והלכה והבעל מנע אותה מלילך אבל היא לא השגיחה עליו והלכה וכשבאתה רמז עליה הבעש״ט השוטה רוצ' לנסו' אותי ונתיראה מאוד ופייס		
Adat-Zadikim_0013	Adat-Zadikim	embedding	0.955		False	high	The story involves a supernatural confrontation and the summoning of a spirit to reveal adultery, but contains no mention of a monetary gift (pidyon) given to the rebbe for intercession.	ר לו הנה אנכי מרא דאתרא ואנכי מצוה לך ואתה תלך בשליחותי ותאמר את הדבר הזה משמי ומה יעשו לך הלא אתה מצוה מאתם כי תעשה כל אשר אנכי אצוך. והשמש עכ״ז לא רצה לילך עד שגער בו הרב ואמר לו כי יחרים אותו אם לא ישמע לו. והשמש ידע 		
Shivhei-Habesht_0002	Shivhei-Habesht	embedding	0.955		False	high	While the bandits ask the Besht to pray for their success, there is no mention of a monetary gift (pidyon) being given to the tzaddik in exchange.	"ץ ממון. וישב לו הנה אבי המנוח ז""ל הי' צדיק מפורסם וצוה עלו לפני הסתלקותו לישא אשה פה ק""ק אקום . ומוכרח אני לקיים כל דבריו. ומיד ותהום כל העיר שהיו לפניו כמה שידוכים ונשתדך עם נגיד א׳, כי נשא חן בעיני כל רואיו. ויהי אחרי "		
Khal-Hasidim_0202	Khal-Hasidim	embedding	0.955		False		[error] Unterminated string starting at: line 4 column 16 (char 61)	 הקדוש הסבא קדישא כי יתפלל בעדו להשם ית' שיושיעהו בפרי בטן והצדיק הנזכר היה מדחה אותו בלך ושוב בכל יום פעם אמר לו כ כי יעשה סעודת מרעים להחסידים והמה יברכו אותו אולי יעלה בידם וכן עשה ולא הועילו לו מאומה ובכל פעם בואו לר		
Shivhei-Habesht_0184	Shivhei-Habesht	embedding	0.955		False	high	The story describes consultations with the Baal Shem Tov for advice and blessings, but it does not mention or depict the giving of a monetary gift (pidyon) in exchange for these services.	" הם ואחר שני ימים שלח השר בעצמו אחריו ונתן לו האורנדש כדבר הבעש״ט והי׳ סבור אולי השר נצרך כהיום למעות מאד והציקתו לעבור ע""ד ובתוך שנה ילדה אשתו ב""ז אבל לא עלה ע""ד להודיע ל הבעש״ט כי אמר מקרה הוא ויגדל הילד הלוך וגדול ונע"		
Shivhei-Habesht_0005B	Shivhei-Habesht	embedding	0.955		False	high	The story describes the Besht's early life, miracles, and revelation as a healer, but it contains no mention of the specific practice of giving a monetary gift (pidyon nefesh) in exchange for prayer.	"כא""וא כפי מעלתו ו הבעש״ט נכנס באחרונה וכשראתה אותו ואמרה ב""ה ר׳ ישראל כ' עדיין רך בשנים אמרה לו אתה סבור שאני מפחד ממך לא כי אני ידעתי שהזהירו אותך מן השמי' שלא לעסוק בשמות הקדושים עד שישתלמו לך ששה ושלשים שנה והוא הי׳ נ"		
Peer-MiKdoshim_0010	PeerMikdoshim	embedding	0.955		False	high	The story describes charity (tzedakah) to the poor and a monetary parting gift from a father-in-law, but no exchange of money to a tzaddik for prayer or intercession (pidyon nefesh).	ה הסיפור מהמקרה הנוראה אשר קרה אותי ולא אדע אם בעלי עודו חי ויבקש מאתה לספר לו כל המאורע ותספר לו ע״ד השריפה וכל המראה והחזיון אשר ידע בנפשו ועד כי דרש חקר ומצא נכון כי היא אשתו והוא אישה חישה עוד יגון אחד הכה את לבבו או		
Peer-MiKdoshim_0016	PeerMikdoshim	embedding	0.955		False		[error] Unterminated string starting at: line 4 column 16 (char 61)	 וגדולות בקומתן ואין בידו לפורטה אף פרוטה אחת והתחילו החסידים אשר דבקו לאהבה את החסיד ר׳ ישעי׳ לדבר על לבו יום יום למה לא יחשוב מחשבות עבורן להשיאן ומה אעשה או מה יכולתי לעשות מה האדם ביקרו אם אין כסף תועפות לו האוכל לעש		
Shivhei-Harav_0019	Shivhei-Harav	embedding	0.955		False		[error] Expecting value: line 4 column 15 (char 62)	דובבות אותם גם בעת השינה. ואח״כ דיבר על לבי ונחם אותי והבטיח כי מעתה לא יפחידו אותי חבילי טהירין וכל החסידים והרבנים אשר ישבו בבית הגדול בראותם כי רבינו התאחר מהעת אשר יעד להם קרבו כולם אצל הפתח והפתח הי׳ סגור אבל רבינו 		
Khal-Hasidim_0128	Khal-Hasidim	embedding	0.955		False	high	The story describes the death of the Baal Shem Tov and prayers on his behalf, but contains no mention of a monetary gift (pidyon) given to a tzaddik for intercession.	"י אמר לו המשרת עם מי רומע""למדבר אמר אין אתה רואה את מה""מ שהיה תמיד בורח ממני כדאמרי אינשי מגרשו למקום שגדלים פלפלין שחורים ועכשיו שנתנו לו רשות עלי נתרחבו כתיפיו ושמחה גדולה עליו ואח״כ באו כל אנשי העיר לקבל פניו ביו""ט וא"		
Adat-Zadikim_0023	Adat-Zadikim	embedding	0.955		False	high	The story focuses on themes of humility, hidden righteousness, and a visit from Elijah the Prophet, with no mention of monetary gifts for spiritual intercession.	"ו העומדים הכן בשוטים לייסר את החוטא. ויאמר אליהם חדלו לכם מן האיש הזה כי איננו חוטא ואת הר""ח עכב אצלו עד שבועיים שביעיים ואח״כ פטר אותו לביתו ויתיישב רבינו בדעתו אלך בצנעה ואראה מעשי חברי הר""ח אשר הגיד לי כי יבקש מהש""י ש"		
Peer-MiKdoshim_0007	PeerMikdoshim	embedding	0.954		False	high	The story focuses on the Rebbe's divine foresight (Ruach HaKodesh) and his pedagogical method for drawing scoffers to repentance, with no mention of a monetary gift (pidyon) being given.	 סתרי מזימות ומעללי כל אדם העולה במעלות על מזבחי. אך לא חיש כרגע בבואו ראשונה אליו קל מהרה יפרוש לו חטאיו ועוונותיו הזדונות והשגגות למען אשר לא תגלה ערוותו. אך כאשר יקריב את נפשו אליו פעמים ושלש אז אך אז ירחוץ את לבבו בפ		
Khal-Hasidim_0237	Khal-Hasidim	embedding	0.954		False	high	The money in the story is spent on travel expenses and given to a poor relative as restitution for a broken engagement, rather than being given to the Tzaddik as a formal pidyon gift for his prayer.	"יע ויאמר לו הנה כפי הנראה מן השמים זכו אותך לכך וקח לך את הכסף כי אתה הוא האיש אשר אנכי מבקש ויספר לו כל הנעשה אתו מתחלה ועד סוף וכי הה""מ מ קאזניץ שלחו ל באלטע ושם חיפש אותה ולא מצאה עד שמצאה היא אותו כנ""ל ויתבהל בעה״ב מ"		
Shivhei-Habesht_0086	Shivhei-Habesht	lexical	0.954	פדיון פדיו	False	high	Pidyon SHVUYIM (ransom of captives), not pidyon nefesh.	"ק מעזיבוז ח׳ פרסאות שכתב אליו ש הבעש״ט חייב לו אלף זהובי׳ מהפדיון שבוים כפי השטח הש""טח שת""י שיסלק לו תו""מי דווקא ואמר הקאמיסאר כשלא יסלק לו תיכף יוריד אותו בשלשלאות של ברזל לאדון הנ""ל ולא יפול דבר ארצה ושלחו להודיע לו שי"		
Shivhei-Harav_0011	Shivhei-Harav	lexical	0.952	פדה	False	high	The text uses the term 'pidyon' exclusively in reference to the verse 'Padeh b'shalom nafshi' and the general concept of liberation from prison, rather than the practice of giving a monetary gift to a tzaddik.	ודש להודש כסליו לפנות ערב בעת אשר הרב אמר תהלי׳ והגיע לפסוק פדה בשלום נפשי הגיע לו הפקודה כי נעשה חפשי ויצא מהמאסר וכה כתב הרב באגרתו לאנשי שלומינו. „בהלולא דרבינו (הוא הרב המגיד הגדול ) בעת אמירת תהלים כשהגעתי לפסוק פדה		
Adat-Zadikim_0004	Adat-Zadikim	lexical	0.95	פדיון פדיו	True	high	Pidyon money given to/handled by the tzaddik for intercession (group A).	וני אתן לכם ואת ה' אשבח כל ימי ויען לו אין חפצי בהון רק תתן פדיון תיכף כך וכך והכן שני אנשים חזקים יעמדו על רגליהם סמוך לעריסת התינוק ויחזיקו בידם שק פתוח איש אחד יחזיק את השק בשתי ידיו מעבר מזה. והשני בשתי ידיו מעבר השנ		
Khal-Hasidim_0174	Khal-Hasidim	lexical	0.95	פדה	False	high	'פדה בשלום נפשי' — the Psalms verse, explicitly excluded.	שרה לחודש כסליו לפנות ערב בעת אשר הרב אמר תהלים והגיע לפסוק פדה בשלום נפשי הגיע לו הפקוד' כי נעש' חפשי ויצא מהמאסר וכה כתב הרב באגרתו לאנשי שלמו בהלולא דרבינו ׁ(הוא הרב המגיד הגדול ) בעת אמירת תהלים כשהגעתי לפסוק פדה בשל		
Khal-Hasidim_0024	Khal-Hasidim	lexical	0.949	פדיון פדיו	True	high	Pidyon money given to/handled by the tzaddik for intercession (group A).	וני אתן לכם ואת ה׳ אשבח כל ימי ויען לו אין חפצי בהון רק תתן פדיון תיכף כך וכך והכן שני אנשים חזקים יעמדו על רגליהם סמוך לעריסת התינוק ויחזיקו בידם שק פתוח איש אחד יחזיק את השק בשתי ידיו מעבר מזה והשני בשתי ידיו מעבר השני		
Khal-Kdoshim_0003	Khal-Kdoshim	lexical	0.947	פדה	False	high	The story describes a community collection for a gift to a queen and a tailor using money for bribery; it does not involve the Hasidic practice of giving a pidyon to a tzaddik.	כל דרכיו והזהב הוליכו כעמוד ענן עד חצר בית המלך. בכסף ובזהב פדה ממות נפשו אך כבואו אל חצר המטרה ממש עשה עפרות זהב וכל השומרים כולם נתנו לו מקום לעבור אולם שומר בית המלכה למה עשה כי נפשו ירעה לו לקפוץ ידו מהון רב אשר הופי		
Khal-Hasidim_0205	Khal-Hasidim	lexical	0.947	פדיון פדיו	True	high	Pidyon money given to/handled by the tzaddik for intercession (group A).	" זה כי תחת המטה היו מו נחים שם ביצים וגם פרי אדמה ובזאת עשו פדיון השני ר בנים הנ""ל ואותו לא ראו אף בלא שום פדיון : והנה לא היו ימים מועטים כי נתקבל הרב ר' מ רדכי לאב בית דין ב נישחיז ונתגלה שם והראה מו פתים נוראים עצומים"		
Shivhei-Habesht_0055	Shivhei-Habesht	lexical	0.946	פדה	False	high	Pidyon SHVUYIM (ransom of captives), not pidyon nefesh.	"ו וב""ב בתפיסה והוצרך הרב לטלטל עצמו ולקבץ ממון על פ""ש הל""ז ופדה אותו וב""ב מכאן צריך לראות האדם כמה להרחיק א״ע מן גזל גוי כמו שכתוב בספרים שח""ו הס״מ גובה זה מהקדושה:"		
Sipurei-Zadikim_0007	Sipurei-Zadikim	lexical	0.944	פדיון פדיו	False	high	The term 'pidyon' is used in the story to describe a self-performed ritual or symbolic act using food items (eggs/potatoes) to escape detection while hiding, not the practice of a follower giving a monetary gift to a tzaddik for intercession.	"ל זה כי תחת המטה היו מונחים שם ביצים וגם פרי אדמה ובזאת עשו פדיון השני רבנים הנ""ל ואותו לא ראו אף בלא שום פדיון : והנה לא היו ימים מועטים כי נתקבל הרב ר' מרדכי לאב בית דין ב נישחיז ונתגלה שם והראה מופתים נוראים עצומים עד"		
Khal-Hasidim_0138	Khal-Hasidim	lexical	0.944	"פ""נ"	False	high	"'בפ""נ' = פנים נפולות (fallen countenance), not pidyon — false friend."	" מחצי שעה ואמר אחת דברתי כי זה אינו רב. ויצא ר' גרשון מאתו בפ""נ ובכה בכי' גדולה כי נפל ברעיונו כמה הרהורים. אחת כי ר' גרשון ז""ל הי' מתנגד גדול ל הבעש״ט וזה זמן לא כביר אשר הי' סומך על כל דבריו והשנית הלא הוא הולך כעת במס"		
Mifalot-HaZadikim_0022	Mifalot-HaZadikim	lexical	0.943	פדיון פדיו	False	high	Pidyon SHVUYIM (ransom of captives), not pidyon nefesh.	יעקב שמשון מ שיפיטעווקע דרכו היה לנסוע למרחקים לקבץ ממון על פדיון שבוים ולפרנס להצדיקים אשר היה במסתרים ויהי בדרך רחוק ממדינתו הרבה מאוד לארצות המערב מרחק רב עד שכאשר שאלו אותו מאין אתם לא הכירו בעירו ולא שמעו. עד שהוכרח		
Khal-Hasidim_0129	Khal-Hasidim	lexical	0.94	פדה	False	high	Redeeming a pawned object (tallis / bridle), not pidyon nefesh.	"י אדומים ועכשיו נתן לי הטלית של שבת שלו עד שיחזור מן הדרך ויפדה ממני וגזרו עליו האנשים תיכף ומיד תמחול לו השני אדומים ותחזיר לו הטלית והחזיר לו ולא רצה לקבל עד שנתן לו הצורף ת""כ שמחלו לו בלב שלם אז קיבל הטלית. ומתענית של"		
Shivhei-Habesht_0038	Shivhei-Habesht	lexical	0.934	פדה	False	high	Redeeming a pawned object (tallis / bridle), not pidyon nefesh.	"הרסן אמר לו הבעש״ט אל תצעוק לך אל איש פלוני וקח ח""י גדולים ופדה הרסן כי הגנב השכין שם ואל תפרסם הדבר."		
Shivhei-Habesht_0164	Shivhei-Habesht	lexical	0.912	פדיון פדיו	False	high	The story describes a pidyon haben (redemption of the firstborn) ceremony, which is explicitly excluded from the definition of the pidyon nefesh tag.	"abesht_0164 תיוגים* שמעתי שפ""א הי' הבעש״ט ז""ל יושב על סעודת פדיון הבן ובסוף הסעודה לקח הבעש""ט חתיכה לחם ולעס ונעשו פניו אדומים ונשתנו הרגשותיו והיו סבורים שנחנק ורצו להצילו והביט ר׳ זאב קוציעס בפניו ואמר הניחו לו והיה כך"		
